
code	|	taxid	|	primary taxid	|	taxname
1	|	885319	|	885319	|	Entamoeba histolytica HM-1:IMSS-B
1	|	885315	|	885315	|	Entamoeba histolytica HM-3:IMSS
1	|	669202	|	669202	|	Thelohanellus kitauei
1	|	1352603	|	1352603	|	Salmonella enterica subsp. enterica serovar Typhimurium str. STm7
1	|	1002340	|	1002340	|	Leisingera sp. ANG1
1	|	61180	|	61180	|	Oesophagostomum dentatum
1	|	1231352	|	1231352	|	Novacetimonas hansenii JCM 7643
1	|	1231354	|	1231354	|	Gluconobacter frateurii M-2
1	|	885311	|	885311	|	Entamoeba histolytica KU27
1	|	1231357	|	1231357	|	Gluconobacter thailandicus F149-1 = NBRC 100600
1	|	1231336	|	1231336	|	Schleiferilactobacillus shenzhenensis LY-73
1	|	1231342	|	1231342	|	Acetobacter orleanensis JCM 7639
1	|	1400798	|	1400798	|	Vibrio mimicus CAIM 1883
1	|	1189619	|	1189619	|	Psychroflexus gondwanensis ACAM 44
1	|	1293430	|	1293430	|	Saccharomyces cerevisiae YJM1129
1	|	1400804	|	1400804	|	Enterococcus faecalis MN16
1	|	1189623	|	1189623	|	Pseudomonas syringae pv. actinidiae ICMP 18886
1	|	1400805	|	1400805	|	Enterococcus faecalis MTUP9
1	|	1189622	|	1189622	|	Pseudomonas amygdali pv. tabaci str. 6605
1	|	1460381	|	1460381	|	Bordetella pertussis H934
1	|	1460371	|	1460371	|	Amycolatopsis lurida NRRL 2430
1	|	1285581	|	1285581	|	Pseudomonas aeruginosa PA21_ST175
1	|	1413501	|	1413501	|	Staphylococcus aureus R0353
1	|	69929	|	69929	|	Xanthomonas arboricola pv. pruni
1	|	1294271	|	1294271	|	Staphylococcus epidermidis 41tr
1	|	8276	|	8276	|	Pantodon buchholzi
1	|	1294265	|	1294265	|	Mesobacillus boroniphilus JCM 21738
1	|	1265818	|	1265818	|	Listeria aquatica FSL S10-1188
1	|	1294264	|	1294264	|	Lysinibacillus boronitolerans JCM 21713 = 10a = NBRC 103108
1	|	575	|	575	|	Raoultella planticola
1	|	260680	|	260680	|	Salmonella enterica subsp. enterica serovar Livingstone
1	|	404692	|	404692	|	Coccidioides immitis RMSCC 2394
1	|	35722	|	35722	|	Parasitella parasitica
1	|	1461100	|	1461100	|	Samba virus
1	|	1294314	|	1294314	|	Saccharomyces cerevisiae YJM541
1	|	1294315	|	1294315	|	Saccharomyces cerevisiae YJM554
1	|	1294312	|	1294312	|	Saccharomyces cerevisiae YJM456
1	|	1294313	|	1294313	|	Saccharomyces cerevisiae YJM470
1	|	1294318	|	1294318	|	Saccharomyces cerevisiae YJM681
1	|	1294319	|	1294319	|	Saccharomyces cerevisiae YJM682
1	|	1294316	|	1294316	|	Saccharomyces cerevisiae YJM555
1	|	1294317	|	1294317	|	Saccharomyces cerevisiae YJM627
1	|	1453503	|	1453503	|	Pseudomonas oleovorans AD6
1	|	1294306	|	1294306	|	Saccharomyces cerevisiae YJM244
1	|	1453502	|	1453502	|	Aeromonas hydrophila AD9
1	|	1294307	|	1294307	|	Saccharomyces cerevisiae YJM248
1	|	1331059	|	1331059	|	Pseudomonas aeruginosa MSH-10
1	|	1294304	|	1294304	|	Saccharomyces cerevisiae YJM193
1	|	1294305	|	1294305	|	Saccharomyces cerevisiae YJM195
1	|	1294310	|	1294310	|	Saccharomyces cerevisiae YJM450
1	|	1294311	|	1294311	|	Saccharomyces cerevisiae YJM453
1	|	1294308	|	1294308	|	Saccharomyces cerevisiae YJM270
1	|	1294309	|	1294309	|	Saccharomyces cerevisiae YJM271
1	|	1294331	|	1294331	|	Saccharomyces cerevisiae YJM993
1	|	1294330	|	1294330	|	Saccharomyces cerevisiae YJM990
1	|	1294329	|	1294329	|	Saccharomyces cerevisiae YJM987
1	|	1294328	|	1294328	|	Saccharomyces cerevisiae YJM984
1	|	1294335	|	1294335	|	Saccharomyces cerevisiae YJM1199
1	|	911162	|	911162	|	Ophiocordyceps sinensis CO18
1	|	1294334	|	1294334	|	Saccharomyces cerevisiae YJM1190
1	|	1294333	|	1294333	|	Saccharomyces cerevisiae YJM1133
1	|	1294332	|	1294332	|	Saccharomyces cerevisiae YJM996
1	|	1294323	|	1294323	|	Saccharomyces cerevisiae YJM969
1	|	1331043	|	1331043	|	Salmonella enterica subsp. enterica serovar Gallinarum/Pullorum str. FCAV198
1	|	1294322	|	1294322	|	Saccharomyces cerevisiae YJM693
1	|	1331042	|	1331042	|	Pasteurella multocida subsp. multocida P1062
1	|	1294321	|	1294321	|	Saccharomyces cerevisiae YJM689
1	|	1294320	|	1294320	|	Saccharomyces cerevisiae YJM683
1	|	1294327	|	1294327	|	Saccharomyces cerevisiae YJM981
1	|	1294326	|	1294326	|	Saccharomyces cerevisiae YJM978
1	|	132625	|	132625	|	Phytomyza ilicicola
1	|	1294325	|	1294325	|	Saccharomyces cerevisiae YJM975
1	|	1294324	|	1294324	|	Saccharomyces cerevisiae YJM972
1	|	1001601	|	1001601	|	Leptospira interrogans serovar Zanoni str. LT2156
1	|	1294272	|	1294272	|	Staphylococcus epidermidis 528m
1	|	1294273	|	1294273	|	Roseibacterium elongatum DSM 19469
1	|	595	|	595	|	Salmonella enterica subsp. enterica serovar Infantis
1	|	1294303	|	1294303	|	Saccharomyces cerevisiae YJM189
1	|	1476192	|	1476192	|	Aspergillus fumigatus var. RP-2014
1	|	605	|	605	|	Salmonella enterica subsp. enterica serovar Pullorum
1	|	43455	|	43455	|	Cathartes aura
1	|	1265669	|	1265669	|	Salmonella enterica subsp. enterica serovar Agona str. 35.H.08
1	|	686	|	686	|	Vibrio cholerae O1 biovar El Tor
1	|	1265668	|	1265668	|	Salmonella enterica subsp. enterica serovar Agona str. 19.F.03
1	|	1265671	|	1265671	|	Salmonella enterica subsp. enterica serovar Agona str. 65.H.72
1	|	1265670	|	1265670	|	Salmonella enterica subsp. enterica serovar Agona str. 43.E.09
1	|	1265665	|	1265665	|	Salmonella enterica subsp. enterica serovar Agona str. 02.O.05
1	|	1265664	|	1265664	|	Salmonella enterica subsp. enterica serovar Agona str. 60.O.08
1	|	1265667	|	1265667	|	Salmonella enterica subsp. enterica serovar Agona str. 67.H.09
1	|	1265666	|	1265666	|	Salmonella enterica subsp. enterica serovar Agona str. 62.H.72
1	|	1265677	|	1265677	|	Salmonella enterica subsp. enterica serovar Agona str. 58.E.08
1	|	1265676	|	1265676	|	Salmonella enterica subsp. enterica serovar Agona str. 53.F.08
1	|	1382522	|	1382522	|	Kuraishia capsulata CBS 1993
1	|	1265679	|	1265679	|	Salmonella enterica subsp. enterica serovar Agona str. 10.A.05
1	|	1265678	|	1265678	|	Salmonella enterica subsp. enterica serovar Agona str. 05.O.06
1	|	1265673	|	1265673	|	Salmonella enterica subsp. enterica serovar Agona str. 01.O.05
1	|	1265672	|	1265672	|	Salmonella enterica subsp. enterica serovar Agona str. 70.E.05
1	|	1265675	|	1265675	|	Salmonella enterica subsp. enterica serovar Agona str. 48.E.08
1	|	1265674	|	1265674	|	Salmonella enterica subsp. enterica serovar Agona str. 72.A.52
1	|	1001597	|	1001597	|	Leptospira interrogans serovar Canicola str. LT1962
1	|	1001596	|	1001596	|	Leptospira interrogans serovar Djasiman str. LT1649
1	|	1001599	|	1001599	|	Leptospira interrogans serovar Grippotyphosa str. LT2186
1	|	1001598	|	1001598	|	Leptospira interrogans serovar Copenhageni str. LT2050
1	|	1265680	|	1265680	|	Salmonella enterica subsp. enterica serovar Agona str. 15.H.03
1	|	1001592	|	1001592	|	Leptospira santarosai str. 2000027870
1	|	1265681	|	1265681	|	Salmonella enterica subsp. enterica serovar Agona str. 26.F.98
1	|	1001595	|	1001595	|	Leptospira noguchii serovar Panama str. CZ214
1	|	1265682	|	1265682	|	Salmonella enterica subsp. enterica serovar Agona str. 31.H.09
1	|	1001588	|	1001588	|	Leptospira interrogans str. 2002000621
1	|	1001591	|	1001591	|	Leptospira interrogans str. C10069
1	|	1001590	|	1001590	|	Leptospira interrogans str. 2006001854
1	|	1196830	|	1196830	|	Salmonella enterica subsp. enterica serovar Nchanga str. CFSAN001092
1	|	1001587	|	1001587	|	Leptospira interrogans serovar Pomona str. Pomona
1	|	1382510	|	1382510	|	Salmonella bongori serovar 48:z41:-- str. RKS3044
1	|	1196829	|	1196829	|	Salmonella enterica subsp. enterica serovar Nchanga str. CFSAN001091
1	|	1274403	|	1274403	|	Legionella oakridgensis RV-2-2007
1	|	1331199	|	1331199	|	Bordetella bronchiseptica 00-P-2796
1	|	1331198	|	1331198	|	Bordetella bronchiseptica 00-P-2730
1	|	1620393	|	1620393	|	Vibrio sp. S457-15
1	|	1620394	|	1620394	|	Vibrio sp. S512-13
1	|	1629955	|	1629955	|	Salmonella enterica subsp. enterica serovar Mishmarhaemek
1	|	1223802	|	1223802	|	Sulfuritalea hydrogenivorans sk43H
1	|	87302	|	87302	|	Draba aizoides
1	|	1445510	|	1445510	|	Gynuella sunshinyii YC6258
1	|	1445512	|	1445512	|	Gilliamella apis SCGC AB-598-P17
1	|	765440	|	765440	|	Piloderma croceum F 1598
1	|	1391495	|	1391495	|	Enterococcus faecalis EnGen0425
1	|	1391492	|	1391492	|	Enterococcus faecalis EnGen0422
1	|	1204471	|	1204471	|	Pseudomonas syringae BRIP34876
1	|	1231627	|	1231627	|	Lysinibacillus fusiformis ZB2
1	|	351240	|	351240	|	Hemibarbus mylodon
1	|	78448	|	78448	|	Bifidobacterium pullorum
1	|	1577900	|	1577900	|	Leisingera sp. ANG-M6
1	|	1577898	|	1577898	|	Leisingera sp. ANG-S
1	|	1577899	|	1577899	|	Leisingera sp. ANG-S3
1	|	1577897	|	1577897	|	Leisingera sp. ANG-DT
1	|	1408889	|	1408889	|	Clostridium tyrobutyricum DIVETGP
1	|	1224164	|	1224164	|	Corynebacterium vitaeruminis DSM 20294
1	|	1400177	|	1400177	|	Klebsiella pneumoniae UCI 26
1	|	8499	|	8499	|	Caiman crocodilus
1	|	1338411	|	1338411	|	Rickettsia rickettsii str. R
1	|	8502	|	8502	|	Crocodylus porosus
1	|	1224154	|	1224154	|	Vibrio cholerae O1 str. Inaba G4222
1	|	1161919	|	1161919	|	Erwinia piriflorinigrans CFBP 5888
1	|	78398	|	78398	|	Pectobacterium odoriferum
1	|	1400152	|	1400152	|	Enterobacter roggenkampii UCI 39
1	|	1400154	|	1400154	|	Enterobacter cloacae UCI 49
1	|	1400155	|	1400155	|	Enterobacter hormaechei subsp. hoffmannii UCI 50
1	|	1161902	|	1161902	|	Eubacterium nodatum ATCC 33099
1	|	1400149	|	1400149	|	Enterobacter cloacae UCI 30
1	|	948458	|	948458	|	Actinotalea ferrariae CF5-4
1	|	1400146	|	1400146	|	Enterobacter cloacae UCI 23
1	|	933084	|	933084	|	Jaapia argillacea MUCL 33604
1	|	8665	|	8665	|	Ophiophagus hannah
1	|	933077	|	933077	|	Toxoplasma gondii VAND
1	|	43082	|	43082	|	Borrelia theileri
1	|	1439324	|	1439324	|	Enterobacter cloacae BIDMC 66
1	|	1439326	|	1439326	|	Enterobacter roggenkampii CHS 79
1	|	1439331	|	1439331	|	Lelliottia amnigena CHS 78
1	|	1439330	|	1439330	|	Enterobacter roggenkampii MGH 54
1	|	1439329	|	1439329	|	Enterobacter cloacae MGH 53
1	|	1016849	|	1016849	|	Exophiala sideris
1	|	1109412	|	1109412	|	Brenneria goodwinii
1	|	113505	|	113505	|	Chironomus tepperi
1	|	911008	|	911008	|	Leclercia adecarboxylata ATCC 23216 = NBRC 102595
1	|	911023	|	911023	|	Yokenella regensburgei ATCC 49455
1	|	131015	|	131015	|	Enterobacteria phage 18
1	|	1189079	|	1189079	|	Pseudomonas syringae pv. actinidiae ICMP 19072
1	|	1569353	|	1569353	|	Phaeobacter sp. S60
1	|	1127353	|	1127353	|	Salmonella enterica subsp. enterica serovar Newport str. #11-4
1	|	1127355	|	1127355	|	Salmonella enterica subsp. enterica serovar Newport str. #11-2
1	|	1127354	|	1127354	|	Salmonella enterica subsp. enterica serovar Newport str. #11-3
1	|	1313291	|	1313291	|	Borrelia hermsii MTW
1	|	1391470	|	1391470	|	Enterococcus faecalis EnGen0400
1	|	1313295	|	1313295	|	Borrelia hermsii YBT
1	|	1313294	|	1313294	|	Borrelia parkeri SLO
2	|	1313292	|	1408429	|	Borrelia coriaceae ATCC 43381
1	|	104777	|	104777	|	Brachionus calyciflorus
1	|	1391487	|	1391487	|	Enterococcus faecalis EnGen0417
1	|	1344414	|	1344414	|	Trichoderma reesei RUT C-30
1	|	1049933	|	1049933	|	Leptospira interrogans str. L1207
1	|	192259	|	192259	|	Genlisea aurea
1	|	1049935	|	1049935	|	Leptospira interrogans str. UI 08452
1	|	1049934	|	1049934	|	Leptospira interrogans str. MMD3731
1	|	452569	|	452569	|	Eucalyptus cladocalyx
1	|	1049929	|	1049929	|	Leptospira interrogans serovar Pyrogenes str. R168
1	|	1049928	|	1049928	|	Leptospira interrogans serovar Pyrogenes str. L0374
1	|	1049930	|	1049930	|	Leptospira interrogans str. 2002000623
1	|	1049925	|	1049925	|	Leptospira interrogans serovar Pomona str. UT364
1	|	1049927	|	1049927	|	Leptospira interrogans serovar Pyrogenes str. 2006006960
1	|	1049920	|	1049920	|	Leptospira interrogans serovar Medanensis str. L0448
1	|	1049923	|	1049923	|	Leptospira interrogans serovar Muenchen str. Brem 129
1	|	1049922	|	1049922	|	Leptospira interrogans serovar Medanensis str. UT053
1	|	1049945	|	1049945	|	Leptospira kirschneri serovar Grippotyphosa str. Moskva
1	|	1049940	|	1049940	|	Leptospira interrogans str. UT126
1	|	1407017	|	1407017	|	Clostridium botulinum B str. Osaka05
1	|	1049942	|	1049942	|	Leptospira kirschneri serovar Cynopteri str. 3522 CT
1	|	886715	|	886715	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_0968
1	|	1049936	|	1049936	|	Leptospira interrogans str. UI 09600
1	|	886716	|	886716	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1444
1	|	1049937	|	1049937	|	Leptospira interrogans str. UI 12621
1	|	886717	|	886717	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1445
1	|	1049938	|	1049938	|	Leptospira interrogans str. UI 12758
1	|	886718	|	886718	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1559
1	|	1049939	|	1049939	|	Leptospira interrogans str. UI 13372
1	|	886719	|	886719	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1565
1	|	1003181	|	1003181	|	Candidatus Thiomargarita nelsonii
1	|	1049966	|	1049966	|	Leptospira kirschneri str. H1
1	|	1049964	|	1049964	|	Leptospira kirschneri serovar Sokoine str. RM1
1	|	1127439	|	1127439	|	Xanthomonas citri pv. malvacearum str. GSPB2388
1	|	1049982	|	1049982	|	Leptospira santarosai str. HAI1380
1	|	1049983	|	1049983	|	Leptospira santarosai str. HAI821
1	|	1049980	|	1049980	|	Leptospira santarosai str. HAI134
1	|	1049981	|	1049981	|	Leptospira santarosai str. HAI1349
1	|	1049978	|	1049978	|	Leptospira santarosai str. CBC379
1	|	1003192	|	1003192	|	Salmonella enterica subsp. enterica serovar Tennessee str. TXSC_TXSC08-21
1	|	1049979	|	1049979	|	Leptospira santarosai str. CBC523
1	|	1049976	|	1049976	|	Leptospira santarosai serovar Arenal str. MAVJ 401
1	|	1049977	|	1049977	|	Leptospira santarosai str. 200702252
1	|	1049974	|	1049974	|	Leptospira noguchii str. 2007001578
1	|	1003188	|	1003188	|	Salmonella enterica subsp. enterica serovar Agona str. SA-4
1	|	1003189	|	1003189	|	Salmonella enterica subsp. enterica serovar Agona str. SA-5
1	|	1049973	|	1049973	|	Leptospira noguchii str. 1993005606
1	|	1003191	|	1003191	|	Salmonella enterica subsp. enterica serovar Tennessee str. TXSC_TXSC08-19
1	|	1170230	|	1170230	|	Penicillium digitatum Pd1
1	|	1003185	|	1003185	|	Salmonella enterica subsp. enterica serovar Agona str. SA-1
1	|	1049968	|	1049968	|	Leptospira kirschneri serovar Valbuzzi str. 200702274
1	|	1003186	|	1003186	|	Salmonella enterica subsp. enterica serovar Agona str. SA-2
1	|	1003187	|	1003187	|	Salmonella enterica subsp. enterica serovar Agona str. SA-3
1	|	1170229	|	1170229	|	Penicillium digitatum PHI26
1	|	1444273	|	1444273	|	Escherichia coli 1-176-05_S4_C3
1	|	1444272	|	1444272	|	Escherichia coli 1-110-08_S4_C3
1	|	1422631	|	1422631	|	Staphylococcus aureus VET0400R
1	|	1444265	|	1444265	|	Escherichia coli 2-316-03_S4_C3
1	|	1344582	|	1344582	|	Vibrio owensii 47666-1
1	|	886727	|	886727	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1745
1	|	886726	|	886726	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1725
1	|	1444253	|	1444253	|	Escherichia coli 3-475-03_S4_C2
1	|	1407062	|	1407062	|	Erwinia amylovora LA635
1	|	886725	|	886725	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1575
1	|	1407063	|	1407063	|	Erwinia amylovora LA636
1	|	886724	|	886724	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1455
1	|	1049903	|	1049903	|	Leptospira interrogans serovar Grippotyphosa str. UI 08434
1	|	886723	|	886723	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_0956
1	|	60172	|	60172	|	Penicillium solitum
1	|	1049902	|	1049902	|	Leptospira interrogans serovar Grippotyphosa str. UI 08368
1	|	886722	|	886722	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1811
1	|	886721	|	886721	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1808
1	|	1407059	|	1407059	|	Pseudomonas aeruginosa PA38182
1	|	886720	|	886720	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1795
1	|	1444247	|	1444247	|	Escherichia coli 1-392-07_S4_C2
1	|	1240687	|	1240687	|	Leptospira kirschneri serovar Bulgarica str. Nikolaevo
1	|	1444243	|	1444243	|	Escherichia coli 1-110-08_S4_C2
1	|	1407064	|	1407064	|	Erwinia amylovora LA637
1	|	1444240	|	1444240	|	Escherichia coli 5-366-08_S4_C2
1	|	886728	|	886728	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1791
1	|	702980	|	702980	|	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4581
1	|	1240692	|	1240692	|	Leptospira interrogans serovar Pomona str. CSL10083
1	|	702982	|	702982	|	Salmonella enterica subsp. enterica serovar Saintpaul str. SARA26
1	|	702983	|	702983	|	Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA56
1	|	702976	|	702976	|	Salmonella enterica subsp. enterica serovar Enteritidis str. 22704
1	|	1240688	|	1240688	|	Leptospira kirschneri serovar Bim str. PUO 1247
1	|	702978	|	702978	|	Salmonella enterica subsp. enterica serovar Enteritidis str. SE30663
1	|	702979	|	702979	|	Salmonella enterica subsp. enterica serovar Enteritidis str. CHS44
1	|	1240691	|	1240691	|	Leptospira interrogans serovar Pomona str. CSL4002
1	|	1049906	|	1049906	|	Leptospira interrogans serovar Hebdomadis str. R499
1	|	1049904	|	1049904	|	Leptospira interrogans serovar Grippotyphosa str. UI 12764
1	|	1049905	|	1049905	|	Leptospira interrogans serovar Grippotyphosa str. UI 12769
1	|	1049910	|	1049910	|	Leptospira interrogans serovar Icterohaemorrhagiae str. Verdun HP
1	|	702984	|	702984	|	Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA61
1	|	702985	|	702985	|	Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA62
1	|	1430440	|	1430440	|	Magnetospirillum gryphiswaldense MSR-1 v2
1	|	36166	|	36166	|	Megaselia scalaris
1	|	694431	|	694431	|	Desulfurella acetivorans A63
1	|	71621	|	71621	|	Rimicaris exoculata
1	|	1444216	|	1444216	|	Escherichia coli 1-176-05_S4_C1
1	|	1444220	|	1444220	|	Escherichia coli 3-020-07_S4_C1
2	|	579607	|	1872678	|	Pseudoalteromonas fuliginea
1	|	1444187	|	1444187	|	Escherichia coli 5-366-08_S3_C3
1	|	1391699	|	1391699	|	Pseudogymnoascus sp. VKM F-3808
2	|	1391700	|	84754	|	Moesziomyces aphidis
1	|	1049984	|	1049984	|	Leptospira santarosai str. MOR084
1	|	1049985	|	1049985	|	Leptospira santarosai str. ZUN179
1	|	1214573	|	1214573	|	Diaporthe ampelina
1	|	1444147	|	1444147	|	Escherichia coli 2-005-03_S3_C2
1	|	863365	|	863365	|	Xanthomonas hortorum pv. carotae str. M081
1	|	993517	|	993517	|	Rhodopirellula baltica SH28
1	|	1444129	|	1444129	|	Escherichia coli 5-366-08_S3_C1
1	|	253628	|	253628	|	Verruconis gallopava
1	|	1500687	|	1500687	|	Pseudomonas sp. St29
1	|	1500686	|	1500686	|	Pseudomonas sp. Os17
1	|	1444140	|	1444140	|	Escherichia coli 3-267-03_S3_C1
1	|	1127673	|	1127673	|	Aliiglaciecola lipolytica E3
1	|	1415165	|	1415165	|	Bacillus amyloliquefaciens LFB112
1	|	1415162	|	1415162	|	Rhodobacter capsulatus B6
1	|	1384057	|	1384057	|	Ureibacillus sinduriensis BLB-1 = JCM 15800
1	|	1415161	|	1415161	|	Rhodobacter capsulatus Y262
1	|	1415160	|	1415160	|	Rhodobacter capsulatus DE442
1	|	1415159	|	1415159	|	Rhodobacter capsulatus YW2
1	|	649534	|	649534	|	alpha proteobacterium D323
1	|	1384051	|	1384051	|	Bacillus amyloliquefaciens UASWS BA1
1	|	1384040	|	1384040	|	Vibrio coralliilyticus OCN008
1	|	1444110	|	1444110	|	Escherichia coli 3-105-05_S1_C3
1	|	1444104	|	1444104	|	Escherichia coli 1-110-08_S1_C3
1	|	1337888	|	1337888	|	Geobacillus kaustophilus GBlys
1	|	1444067	|	1444067	|	Raoultella ornithinolytica 2-156-04_S1_C2
1	|	129394	|	129394	|	Xanthomonas oryzae pv. oryzicola
1	|	1444071	|	1444071	|	Escherichia coli 2-316-03_S1_C2
1	|	1444089	|	1444089	|	Escherichia coli 6-175-07_S1_C2
1	|	1437873	|	1437873	|	Pseudomonas aeruginosa PA99
1	|	1437872	|	1437872	|	Vibrio vulnificus BAA87
1	|	941187	|	941187	|	Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720
1	|	1444081	|	1444081	|	Escherichia coli 1-392-07_S1_C2
1	|	941190	|	941190	|	Salmonella enterica subsp. enterica serovar Chester str. ATCC 11997
1	|	941189	|	941189	|	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 11511
1	|	1437824	|	1437824	|	Castellaniella defragrans 65Phen
1	|	1437825	|	1437825	|	Xenorhabdus nematophila str. Anatoliense
1	|	1444042	|	1444042	|	Escherichia coli 2-316-03_S1_C1
1	|	1437826	|	1437826	|	Xenorhabdus nematophila str. Websteri
1	|	1353536	|	1353536	|	Shewanella decolorationis S12
1	|	36087	|	36087	|	Trichuris trichiura
1	|	1444039	|	1444039	|	Raoultella ornithinolytica 2-156-04_S1_C1
1	|	1127691	|	1127691	|	Capnocytophaga sp. oral taxon 324 str. F0483
1	|	1232195	|	1232195	|	Clostridioides difficile F548
1	|	1444056	|	1444056	|	Escherichia coli 3-105-05_S1_C1
1	|	1127690	|	1127690	|	Actinomyces sp. oral taxon 181 str. F0379
1	|	1232194	|	1232194	|	Clostridioides difficile F525
1	|	1232193	|	1232193	|	Clostridioides difficile F480
1	|	1232192	|	1232192	|	Clostridioides difficile F200
1	|	685588	|	685588	|	Galerina marginata CBS 339.88
1	|	1232197	|	1232197	|	Clostridioides difficile F665
1	|	1232196	|	1232196	|	Clostridioides difficile F601
1	|	1444049	|	1444049	|	Escherichia coli 1-110-08_S1_C1
1	|	1444053	|	1444053	|	Escherichia coli 1-392-07_S1_C1
1	|	1452727	|	1452727	|	Bacillus anthracis str. Turkey32
1	|	1306	|	1306	|	Streptococcus sp.
1	|	265668	|	265668	|	Vibrio ponticus
1	|	1232189	|	1232189	|	Clostridium botulinum CFSAN001627
1	|	1232184	|	1232184	|	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001591
1	|	1353532	|	1353532	|	Thalassospira permensis NBRC 106175
1	|	1392005	|	1392005	|	Comamonas testosteroni TK102
1	|	1143193	|	1143193	|	Pyricularia oryzae P131
1	|	280871	|	280871	|	Mycolicibacterium llatzerense
1	|	1143189	|	1143189	|	Pyricularia oryzae Y34
1	|	36022	|	36022	|	Cyberlindnera fabianii
1	|	1443995	|	1443995	|	Salmonella enterica subsp. enterica serovar Typhi str. STH2370
1	|	573324	|	573324	|	Opisthacanthus cayaporum
